 and frequently does not understand what I am saying.",Voice Recognition
 and frequently it will not display song/artist information, so the next/previous song controls do not work
 and full engaged blinker is not clear.  I end up engaging full blinker on a lane change, then when attempting to cancel the blinker after the lane change
 and gives you choices of totally different items, happens often"
 and had voice recognition; also we  always had both of our cell phones in the Malibu and either one could be used and answered.....we now have to change the main cell phone in the car every time we use the car to the preferred phone.",Bluetooth
 and has a ridiculous writing panel that never worked.  I switched to apple care play and use my own map system",Navigation
 and has to lead me thru different menus/options, and then repeats my response to see if it's chosen the right option.  I have to look at the screen to chose an option
 and have an option to stay on once pressed.",Additional Switches
 and have seen, in real time
 and have since reentered connection for primary drivers phone only.",Bluetooth
 and have to fumble my way through it",Navigation
 and having the usb ports located on the space to the right of the home button on radiio panel would be great because where located now, usb cords interfere with stick shift."
 and i have to reconnect phone.",Android Auto
 and if I don't start-up CarPlay right away after plugging-in the phone does not pair. This appears to be an issue with Apple and not with the XX devices.",Apple Car Play
 and if I plug in my phone there's no place to set it.",USB/Aux In
 and interferes with the radio/cd player output. Easier to use my iPhone for navigation. A touch screen should have been available for this high end of a car.",Navigation
 and invariably misinterprets names and commands. I have stopped using it within the first two weeks.",Voice Recognition
 and is in in inconvenient location. Plus you cannot use the drawer for anything else if you have something plugged in to the usb and/or power ports.",USB/Aux In
 and is not nearly as robust as Google Maps navigation on my phone. It would be better, if I could just mirror Google Maps from my iPhone screen onto the larger navigation screen in the car."
 and is unnecessary because of the clock in the middle of the dash.",Driver Notifications
 and isn't up to date with the current traffic, and will send me straight into rush hour Boston traffic- AWFUL! Need to be able to chose between multiple routes to decide the fastest way.  Also have issues with apple Car Play."
 and it always says it's connected. (Copied from AEN97): Connection with blue tooth",Bluetooth
 and it can be turned off, which is the way I keep it all the time.  It seems like a frivolous option."
 and it connects into the media, it sometimes doesn't connect to the phone. I can't always use the commands on the screen. Sometime they don't come up even though I'm tapping 'text' or 'phone'. Or if I tap 'text' it goes to the 'phone' mode. And sometimes it will just start playing music from my playlists even though I didn't choose for it to do that."
 and it did not take me to the right location.",Navigation
 and it doesn't accept input when moving, which is a pain in the butt."
 and it doesn't seem like they can be used to charge a device unless it fits inside the compartment (or unless you plan to leave the compartment open while it is charging, which makes it uncomfortable for the driver)."
 and it happens about every other week.",Display
 and it has computer software to make even complicated routes easy to program and download.  The XX GPS is difficult to understand and program.  It always wants to route me where I don't want to go.  Waypoints are difficult to set.  Settings and options are difficult to find in the menu system.  Instructions are extremely poor or non-existent.  The On-Star support people could not tell me how to set waypoints when I first tried.  They transferred me to Chevrolet tech support.  They could not do it either.  This car costs more than $100K.  There is no excuse for these problems.  I am a retired systems engineer, and I believe that I would have been fired for making such a difficult product.  As for the following questions
 and it has happened when using the music app, navigation app
 and it has to be in a specific order",Navigation
 and it is awkward to insert cables.",USB/Aux In
 and it is confusing to remember which redundant button controls which items.",Display
 and it is weird how a few driving dynamic controls are embedded into the system rather than on the drive select switch on the console. Menus need to be changed accordingly to be a bit more streamlined. Menu operation is also slow, so it would be nice to see a processor bump in future model years
 and it lacks an LTE connection. When I start up the vehicle, it takes 45 seconds before the navigation system has completed it's boot-up. Since it doesn't respond to any user input until the maps have loaded
 and it looses it's link to it's 'update source'. Occasionally I'll get a message 'can''t connect to device'...especially when my wife is using her smart phone in the car. Although my phone is on in the car, the audio/commo system doesn't seem to know about it. I don't care to use the links that can be created between my phone and the car....it's just distraction I don't want.  Also
 and it miss interprets my commands",Voice Recognition
 and it often confuses what I'm saying. It's typically much faster just to use my phone using Android Auto or CarPlay to get it to do what I want",Voice Recognition
 and it responds 3 results found",Voice Recognition
 and it says to 'exit left' far too late to safely exit left. Complained to dealer and they stated it is 'google's fault'. It also likes to direct me onto dirt roads, or tries to route me onto a road that does not exist
 and it seems that some are already pre-set, but I don't know how to call them up automatically.  Also
 and it serves as a distraction. There have been over ten instances where it distracts me and nearly causes an accident. I have to manually disable it every single time i start the car, because it always turns back on each time. This is unsolvable unless its completely removed from the car
 and it sometimes goes wrong way",Navigation
 and it was accurate after that.",Navigation
 and it will call another person.",Voice Recognition
 and it will do so without fail.  The vehicle's navigation system is no where near as intuitive and requires too many steps (POI vs. Address - can't it figure that out?  Really?)",Navigation
 and it will say sorry I don't have a number of Paula Venner, which is me"
 and it will want to call a different number, or call a """"certain person's name """" and it will call some one else. Will say radio command
 and it works MUCH better.  We frequently get POI's that are hundreds of miles away, when we know there is one close.  Best Buy is an example
 and it works so poorly that I've stopped trying.",Voice Recognition
 and it would not recognize my verbal requests as normal.  Either is was having a bad day :) or the system went out yesterday.",Voice Recognition
 and it's overall quality, the factory installed speakers for cheap
 and it's still hit-and-miss. It could be my phone, but work needs to continue to make it work better with a range of devices
 and it's unlike the apps I use on my smartphone. This makes it difficult to figure out how to make changes or know what to look at on the screen while driving. It simply requires too much attention to be useful while driving in the city or on a busy highway. This vehicle doesn't support smartphone vehicle mirroring, but I run the audio from my navigation apps through the Audi's audio system rather than use the built-in navigation."
 and key on fob is very flimsy. Feels like it's going to break off.",Ignition Switch
 and left the car for service to work on.  When I came back the blue tooth worked.",Bluetooth
 and less annoying. It happens mostly with city driving, not so much on highway trips."
 and manual address entry disabled while driving, makes me deeply regret buying this car."
 and many times does not recognise the name, and responds with names which start with a different letter"
 and more critically than that, if it either cannot find the correct address/POI or finds multiple possibilities
 and most notably, for rear seat passengers.  Cadillac forces a user to get out the remote to open the trunk when coming back from shopping.  The trunk latch is now on the inside driver side door panel.  Cadillac eliminated the interior ambient lighting.  The cordless phone charger does not fit a smart phone
 and multi taps to find what you want. Not usable while in motion.",Navigation
 and my enunciation is clear, the Audi voice controls work less than 10% of the time. Though I am entertained when the lady says 'pardon.' 2. Navigation is subpar to my iPhone. After the navigation system told me to make a u-turn on a freeway I decided not to use it again. Why would anyone pay for updating the software or maps? This should be free as it is on my phone.  3. Home convenience package - It is not easily programmed for garage doors with rolling code technology. My car salesman could not program it
 and my previous four vehicles had Voice Recognition of some form. Our Chrysler Jeep Grand Cherokee had the best system. (Copied from FCD97): Voice Recognition system for phone and navigation. RARELY recognizes correctly the commands. Is USELESS. If it worked as well as the advertisements on TV, it would be wonderful!"
 and navigation is crowded with too much unnecessary information. Hard to read while driving.",Navigation
 and navigation routing is terrible. Have tried several different route types (dynamic traffic, fastest
 and navigation said turn right but there was no street, because the street was the bridge. So i have to go around but navigation do not catch the bridge"
 and navigation without maps is difficult to follow at times. Happily android auto makes up for most of these deficiencies.",Voice Recognition
 and near my home in Connecticut on roads that haven't changed in many years. In the CT event it acted as if there was a blocked kr closed road it was trying to bypass by taking me around on side streets.  However there had not been any recent issues reportes on that road. I ignored it's direction since I had a good idea where I was going.",Navigation
 and nearly impossible to see while driving",Additional Switches
 and neither integrate well",Voice Recognition
 and no adjustments available from factory default settings",Voice Recognition
 and not all AM stations have equivalent HD FM channels.",Radio
 and not easy connect your personal phone music.",Audio
 and not having any service when I travel through the dessert is a serious problem. Even with On Star I had dropped calls, and dropped directions. you can check too see how many times I used in the 6 month period. (Copied from AEN97): no connectivity"
 and nothings works. You can't turn on the radio, or operate the a/c or heater.  I would have to turn off the car
 and numbers when trying to program navigation. Passenger cannot manually enter the address into the system if the car is moving. Seems to be searching too wide of an area even if you tell it to search nearby.",Voice Recognition
 and occurs once or twice per week.  Re system always comes back up within a minute or two.",Radio
 and only a portion of my conZZZts loaded.",Bluetooth
 and only offers the ability to setup a single remembered charging location.",Radio
 and or destination such as name of store or intersection",Voice Recognition
 and other commands)  This is my 3rd XXC pickup and the other two trucks did not have difficulty in recognizing these names.  It is my voice in each of these trucks.  2013 was the truck I traded in to purchase this new 2018 model.  My new truck cannot recognize my pronunciation of my wife's name and some of the other names I use.  I would have not thought much about this except my old truck did not have this problem.",Voice Recognition
 and other times it does not.",Bluetooth
 and other times misses them -- I'm the only one using this feature.",Voice Recognition
 and other times pairing to Pandora. Very confusing.",Bluetooth
 and other times, I have to pair all over again. It's annoying."
 and pairing off and on with bluetooth",Bluetooth
 and physical audio controls (back/forward/pause/unpause) fail to work. Turning car off/on restores functionality. On one occasion, the center screen went 'haywire'
 and put the bass level at maximum).",Audio
 and putting it in reverse too quick",Display
 and refuses to be connected again. When I try to add spotify as an app to my dashboard it consistently says """"no apps available"""" when previously it connected with no problem. (Copied from AEN97): As previously stated, it doesn't recognize my phone as a media player and refuses to connect or my media player or Spotify."
 and repeated it many, many times with the response always being something totally (to me) unrelated)...like Carthage Street
 and restart the voice recognition over.",Voice Recognition
 and saystem was not aware that there was street there.Another time, the system had has take 3 right turns to get our destination
 and screens to get where you want to go with a rotary dial.  Very inefficient.",Radio
 and shows connected to car, but car can't connect. Even though they trade pin numbers."
 and size limits atZZZhments.",USB/Aux In
 and so I forget the steps I need to go through - entering address, etc.    As for radio
 and some of the commands are hard to remember. If I ask it to 'Play Pandora' it wont understand my request because the require command wasn't used. Also, when calling someone
 and some restaurants and company names in the navigation system. It didn't recognized 'In and Out Burger' and 'Nordstrom'",Voice Recognition
 and some times do not talk.",Navigation
 and sometimes I have to turn off the SUV and re-start it, so it will re-do. I have to do this for the TV also. Not happy with the tech of this SUV currently"
 and sometimes brings up the wrong names and numbers that I say.",Voice Recognition
 and sometimes can't find an address that is easily found in Google or Apple Maps.",Navigation
 and sometimes it can't get it at all.",Voice Recognition
 and sometimes it does not.  This is everything from pairing to my mobile device (phone) to the native apps that came with the vehicle, such as MAPS
 and sometimes it doesn't..",Radio
 and sometimes it takes awhile to recognize and sometimes I have to re-pare it.",Bluetooth
 and sometimes it will tune my radio to 9 something when asking for mom.  Strange.",Voice Recognition
 and sometimes the music bluetooth connection gets mixed up with the cell phone bluetooth connection. I have dealt with the situation by taking approximately 1 minute before doing anything bluetooth related on my phone, so it seems to be a software issue with my iPhone."
 and sometimes the phone simply """"refuses"""" to call the person I want.",Voice Recognition
 and sometimes without warning and for no apparent reason, Apple CarPlay turns off and disconnects itself.  I have to reinsert the lightning cable to get it started again."
 and sometimes, a song or artist name comes up as the station name. also
 and started messing with the control knob that I usually leave on auto. So, some of that is partially my fault for not reading the manual front to back."
 and stays off.",Display
 and stealing wheel. Also the stopping of car at a light is annoying.",Information
 and switches to her Blue Tooth setting,   Upon entry I find it does not auto pair with mine
 and takes forever to load map. Not enough options. Honestly rarely use.",Voice Recognition
 and that's what we would like to have. Too many mistakes and we won't use it.",Voice Recognition
 and the 'I-Drive' system is quirky and distracting.",Radio
 and the 2 are too close together",USB/Aux In
 and the Bluetooth connection is established) is not reliable. Sometimes the system connects correctly and continues playing the audio media from the last time (examples: audio books, pod-casts)
 and the My Link system is antiquated and nearly useless.",Radio
 and the USB port in the rear of the console. It's not a perfect design.",USB/Aux In
 and the USB ports are located inside the center console, and are not clearly visible.  Its no big deal until you realize that only one of the USB ports will allow the phone to sync to the infotainment system
 and the cable disconnects. The usb is in a bad location, right next to the driver's seat
 and the conection isnt that great",Bluetooth
 and the control is hard to find",Driver Notifications
 and the control to the touch screen display did not work. One time the front camera view, that is normally disabled once the car is driving normally
 and the controls were always within easy reach. With the Elantra I have to lean forward to make any audio changes and I feel this is somewhat unsafe when driving.",Radio
 and the information displayed is of little use. (Copied from FCD97): The information screen in the center of the dashboard is very hard if not impossible to read in day light when the sun is shinning on the screen directly or slightly indirectly.",Display
 and the manual input is an extremely long process. Doesn't default to the current area you are in.",Voice Recognition
 and the map is MUCH harder to ready than the one in my old Lexus CT",Information
 and the map is MUCH harder to ready than the one in my old Lexus CT",Navigation
 and the map is and audio guidance are not fast enough. For example you will go past a turn, then it will tell you to turn. Needs to be imporved. For this class of car the navigation is lacking. (Copied from AEN97): I think it was more of a matter of not using the navigation first or not relying on it."
 and the navigation system is a Blue tooth call in system that might be busy and you are unable to get directions. Once you get directions, they are not stored for future use."
 and the next time, same destition 
 and the processes in this car are way more complex than today's technology should have.  I spent about 6 hours trying to get all of the bits and pieces learned through the manual and they are confusing, difficult to implement and hard to use.  I read the entire manual
 and the prompt is to """"disconnect"""" the phone, which I have to do
 and the reception isn't consistent. It seems like the radio isn't getting constant reception, or it has ghosting
 and the response is 'Do you mean Mark?' is the response...",Voice Recognition
 and the sound actually gets softer as the car speeds up.",Audio
 and the system used in all our Hyundais requires too many steps of data input and confirmation to enter each address as compared to the Magellan Navigation system, for example.  The Hands-free interface for the phones frequently seems to take a very long time to respond to basic commands often provides a list very strange choices which may or may not even contain the requested conZZZt / number.  It also seem to frequently take an inordinate amount of time actually start to connect the calls (this has also been the case on each of our other Hyundais)."
 and the traffic is up to date.",Navigation
 and the voice recognition system will agree to play a song, however
 and then I can't get Sirius Radio.",Navigation
 and then I have to start over. Difficult to back up a step at certain points.",Navigation
 and then after the destination is entered it provides very questionable or wrong routing.  Occasionally it will try to have me leave the freeway and get right back on at the same location.",Voice Recognition
 and then at random it disconnects and I have to reconnect it. When it disconnects, I can't get it to stay connected at all."
 and then does nothing. Always works the second time I try though",Voice Recognition
 and then reattempt to pair. it usually works then. there have been several times it's just plain forgotten my phone, and i have to go through the whole pairing rigamarole again."
 and then started to have higher error rates. It's probably 50-50 right now in terms of accuracy.",Voice Recognition
 and then takes a long time/too many steps to get things straightened out.",Voice Recognition
 and then that requires additional cords to connect. That is just not something I am willing to do",Navigation
 and then throws and error since it doesn't 'recognize' what I was trying to say, while other times after I finish it takes a while for it to realize I am done speaking."
 and then won't connect the device when i try to do so.  Sometimes is corrected by turning the car off and on Restarts an iTunes playlist, instead of continuing from the place where I was listening before I got into the car.  Again
 and there is no place for the cord to exit, so when I plug the usb cord into the hub
 and there is no way to fix or use my phone for data",Navigation
 and there's a little hood over it once you open the compartment so you CANNOT see where the port is unless you hold a flashlight. I wish you guys had a little light in there, or at the least have the hood retract in another way."
 and these controls are not. I also do not need 2 or 3 ways to access a function. Give me one way and select the most intuitive way as the one to install in your cars.",Radio
 and these directions don't include the direction to turn in (right/left) until the turn is imminent. (Previous 2006 A4 had much more information directly in front of me, and included arrival time
 and they cannot hear me.  The call does not get dropped.  Sometimes connectivity quickly returns to normal, but not always.  The system will also sometimes lock up and show a call in process - long after I have taken the phone off bluetooth
 and they do not agree with the command prompts listed in the owner's manual. If you do ma manual search for a piece of music it finds it and then the voice system works better but not up to the standards of two remote controls each by different manufacturers which I have for my TV/cable box. (Copied from AEN97): I keep a cell phone in my glove box, plugged into the USB port. This prevents the voice command system from finding music on the SD card which I have plugged in. On the internet I saw a cure that works: scotch tape the center 2 conZZZts of the USB port plug to make use of the outer 2 power conZZZts only. That finally allowed the phone to be on standby.. charging and blue tooth connected with the voice command system functioning as best it can. With this
 and they have not idea and the web site does not recognize the Kia Nero.",Navigation
 and they made sure it worked, then later it would sporadically not work. I may have found a solution
 and they sent a refresh signal, which did not fix the problem."
 and they were no help at all. I took the vehicle to the dealer and they were not able to help resolve it because this is a Ford software/firmware issue, so I don't fault them at all."
 and this car is no exception. At least the car hands off many voice recognition tasks to Siri on the iPhone so that is a huge improvement, otherwise I'd never use any voice recognition in the car."
 and this routine piece of data is buried in sea of other data elements.",Display
 and this takes your eyes off the road. Touchpad is glitchy and jumpy. Voice commands are often misunderstand when trying to enter addresses.",Navigation
 and too far away for reaching comfortably, and I am over 6' tall."
 and took a couple tries to get setup",Bluetooth
 and touch as well as dial controls. Plus I don't like reading the manual which is overwhelming as well.a class devoted to vehicle options and controls would be nice. learned allot on 'U' tube the best manual",Navigation
 and turns off when released, e.g
 and unable to link with mobile audi account",Navigation
 and understanding.",Lighting Switch
 and use Siri in order for it to work.  The system apparently is not designed to be compatible with the iPhone, which is a disappointment.  Wish there was someway to upgrade this."
 and usually fixed turning off bluetooth and re-connecting etc. Easy fixes",Display
 and very hard to see (no illumination) and access.  The ports when a cable is plugged in, take up a great deal of the space in the very small compartment between the seats."
 and very slow.",Navigation
 and wandered aimlessly through Kansas until repaired",Navigation
 and we cannot hear the audio directions over the diesel engine. (Copied from FCD97): The navigation system has been a little hard for us to understand.  We have not had one before and we cannot find a way to turn up the volume on the audible commands.  But we have not taken the time yet to try to Google to find an answer yet or to take it by the dealer.  I am sure others with a prior navigation system are more familiar with the system.",Navigation
 and went black.  Also wouldn't allow the bluetooth call to end or the radio to come back on.",Display
 and what a project to undo. Often we stop and dial in the address.  Frustrating.",Voice Recognition
 and when i did, I had to """"feel"""" for the outlet."
 and when it does  it does not always stay connected.  And, conZZZts and other information are not imported.  Voice recognition does not work.  It has yet to follow any direction."
 and when responding to voice prompts it does not give enough prompting to clarify requests. Simply calling """"my hubby"""" as I have him programmed in my conZZZts is not located or says there are too many options. ??",Voice Recognition
 and when the phone rings, it doesn't come through the car.  Several times I've tried to make a call
 and when they do work they are SLOOOOOOOW.",Navigation
 and when trying to set up it doesn't recognize me trying to call certain people.",Voice Recognition
 and whenever I connect my Samsung phone to the USB drive it does not recognize it as a USB drive.",USB/Aux In
 and where I can see the life of oil so I know when to service...etc.",Information
 and works to make calls, but doesn't always come up as an option to listen to music from.  I sometimes have to turn my phone on/off to get the car to recognize it in the music section."
 and you can change stations/modes, but there is no sound."
 and you can't see them from normal driving position.  A minor disappointment.",Lighting Switch
 and you have to look for it to see it.",Driver Notifications
 and you want to quit because it misunderstands everything, you can't get it to stop using a voice command. It misunderstands even the command to quit. Worst I have owned."
 and/or cannot find common addresses.",Voice Recognition
 another car) it will not alert as I move closer to that object.  My last car, with this feature
 another sales rep called to ask my sales rep about it, b/c someone who had bought a new GLC brought it in with same issue. Then when I bought mine it wouldn't work. I was told 'maybe it takes a couple days to recognize your phone.' It has been 3 months and it has never worked. Ridiculous."
 another time it completed on a highway in between exits. The address was in the system correctly, but it would not take me to the correct road. I use my phone instead."
 anytime I would get a phone call both applications would quit after I got off the phone. I would have to restart the app and music. Also at one point the screen went blank for a few hours.",Display
 apple CarPlay won't connect",Apple Car Play
 apple car play and Bluetooth connectivity either dissappeared or not working due to system glitch, had to take it in to the dealer to get an upgrade/patch to the software."
 apple car play features from my phone, and other entertainment features."
 apple watch, and phone.  They interfere with one another."
 apps and map update function sometimes show no connection to service.",Navigation
 arm rest will pinch and damage cable if phone is not inside the armrest compartment. This USB port also does not appear to charge the phone so went to the other cigarette plugs",USB/Aux In
 around a block and back to the parking lot we had just left.",Voice Recognition
 artist, song name. The rest is BS."
 as I know it will not be fixed.   I leased a 2015 ATS, and now a 2018 ATS.   The problem existed also in the 2015 model.   Per the dealer
 as a result, you must pull over to enter an address safely. When you have to enter an address manually
 as explained in a previous answer to a question about the display malfunctioning. It also made he radio not work. Resulting in a very quiet ride.(Copied from INT97): My screen was malfunctioning the morning of 3/16 while driving my dad to the airport. The navigation never showed up in the home screen. The radio said it was on, but would not change the source or channel. Then it was stuck in the home screen. You could not switch screens to phone or climate or nav. The red lights also didn't light up for the seat heater and I was unable to get the steering wheel heat on as well. When we reached the airport
 as far as what store is at a given address.  Taking to dealer in 2 weeks.",Navigation
 as if there is interference preventing the connection.",Bluetooth
 as in hear correctly, the normal commands needed to operate the radio
 as it requires entry of a zip code first to help narrow down the GPS search",Navigation
 as it was intermittent.  Audio source (satellite radio, Apple Car Play) didn't seem to matter
 as it's easier and faster.",Navigation
 as my '16 Toyota Highlander has the same inaccuracies at the same location.",Navigation
 as noted we have a 2013 vehicle that is years ahead of this car's system, it's like there was no thought put into it at all
 as once the screen is tapped, it goes to that place and doesn't  or can't get it to move ahead to find other POI.  Easier to use our old
 as opposed to a touchscreen..",Navigation
 as the passenger, would like to enter information as the vehicle is in motion. To pull over and put information into the system is not handy and at times accident prone. It is best to be able to use the navigation system easy for the passenger to use more so than the driver. The driver concentrates on the road while the passenger can maniipulate the navigation. It was that way with our previous Kia but you changed it! The navigation system does not always give the correct information which seems to be that the system information is outdated before it reaches the customer. Sometimes the screen does not come on till a minute after the vehicle is running."
 as there are many with the same last name it might list 8 people. or if the person has multiple numbers, It's gets tricky to use the voice command for pick the right one. way easier to pullo ver and presss one or two numbers on phone. only sometimes"
 as well as CD player are located in the glove box. I didn't even know I had a CD player for the first month I had the car. It just seems like a strange place to put these connectors, especially as there really is room for it in the dash."
 as well as not allow my cell GPS voice activation to work while car is on.",Bluetooth
 as well as the main display have both frozen from time to time and needed to be restarted. The display which shows bluetooth song playing constantly freezes on the first song.",Display
 as well as the phone bouncing around Inside the Box and getting scratched up. The USB ports should have been in the dash below the radio.",USB/Aux In
 as well as very distracting!",Voice Recognition
 as well. I just listen to satellite radio so it doesnâ€™t make a big difference personally.",Radio
 as well.",Radio
 as with using a phone app like Waze.",Navigation
 ask for POI, change state
 ask if you want to take an alternate route, you say yes
 asking for nearby starbucks or coffee shop, it came up with total different answers and then automatic cancel the commands."
 assumes wrong conZZZts",Voice Recognition
 at a time when I will start my day. For example, I leave for work at 8:00 am and would like the cabin temperature to be at 72 degrees. This does not work. Instead
 at an awkward angle past the shift control.  It is way inside the little box and I have to use a flashlight to locate the port.",USB/Aux In
 at first, how to set the clock. since i would only have to adjust twice a year I would always have to consult the manual which is annoying."
 at least for my needs. I often resort to my smart phone for guidance.",Navigation
 at least while driving. Apple CarPlay voice option does seem to work fairly well though. Porsche system is very slow to process too, whereas CarPlay responds more quickly."
 at random and only when entering the vehicle. sometimes when an incoming call comes in bluetooth disconnects after the cal was made.",Bluetooth
 at the rear of the compartment, which requires the cover be opened and the port accessed by turning to the back of the car is cumbersome.  Plenty of cheap cars have the port located directly on the dash or on the radio itself.  This should NOT be an issue."
 at this point I would rather enter address manually",Voice Recognition
 at times I will ask system to call up a specific radio station and it often gets it wrong.",Voice Recognition
 at times has changed channels on its own",Radio
 at times it calls wrong person and number, misinterpreting name I gave"
 at times unit has difficulty reacquiring radio signal. Same while using Waze nav on phone. Will probably have to take to dealer.",Bluetooth
 at times, overly sensitive
 at times.",Voice Recognition
 attempted several times and it always got it wrong.",Voice Recognition
 audio (or satellite signal is dropped fairly often).",XM Radio
 audio comes out loud and in not on last selected channel for about 5 seconds, then it goes to the last channel selected at the correct audio level. all by itself
 audio etc. just went blank. Turned system off and after a few minutes it came back on has has worked well ever since",Display
 audio played,  shut the engine off
 audio still worked but screen stayed black till car was turned off and back on.Been trying to set up a warranty return to my dealership for 2 weeks.",Display
 audio system does not recognize FLAC files. Real music lovers abhor MP3 crap.",Navigation
 audio system will not reconnect to bluetooth option (resets to FM/AM or Sirius radio). You have to manually switch back to the bluetooth option every time you start the car.",Bluetooth
 audio) and then make further selections.  You cannot start by saying (for example) """"call John Doe"""" or """"radio FM channel 123.""""",Voice Recognition
 audio, seat settings
 audio/navigation screen is black amd will not come on",Display
 auto fill city etc.. No enter key; difficult to figure out, particularly when driving."
 automatically goes to iPod part of iPhone instead of staying on the app (such as planning center).  Have to manually switch back.  Why can't my iPhone 7 just work with bluetooth through the radio without a cord?",Apple Car Play
 automatically.",Bluetooth
 avenue or lane.  That address is at least 8 years old.",Voice Recognition
 awaiting diagnosis",Navigation
 awkward location.",USB/Aux In
 back too far and is hard to plug in unless you lean down to look at where it is located",USB/Aux In
 backordered. Not received yet",Audio
 banks, restaurants
 bar but nothing comes up?",Navigation
 barely moving it to turn off makes the signal display other direction instead of turning it off. This annoying feature was also on prior year BMWs.",Turn Signal Switch
 barely works",Display
 based on traffic conditions, but it apprs traffic info is only given for Hwys and major streets. Also
 basic street addresses, etc.  Ex. speak """"28 Garden Road; Scituate
 bass is low, and too little sound in rear seating area."
 because English is my second language, I think this is causing problems. But Iphone understands me much better"
 because cell phone was old and unreliable.",Bluetooth
 because it auto locks the doors anytime I reverse, but there are no control locks for myself to auto lock the doors. Everything is manual. Including the windows. Just something they could improve on."
 because it didn't recognize the street names and cities that I was requesting",Navigation
 because it is covered with water/ice/snow. It is very annoying",Driver Notifications
 because it never gives me who I ask for.",Voice Recognition
 because it was such a problem. and the bluetooth doesn't always recognize names that I say",Voice Recognition
 because of this issue, i do not use the feature."
 because the Lexus phone voice command can not get the names of the people I want to call correct most of the time.",Voice Recognition
 because you couldn't have your eyes off the road for that long.",USB/Aux In
 because you have to wait to cycle through the commands to fix it.",Navigation
 before mine.  It is my car and I drive it the most.  Can tell when the phone is ringing sometimes or when it connects, that the connection is horrible.  Just by the sounds (awful sounds) it makes.  Should connect and be a good connection every time.  It is the car
 behind the steering wheel, poor location (Copied from DEXP97): start push button is hidden behind the steering wheel . hard to locate you have to look behind the steering wheel (Copied from FCD97): just the start push button
 being in the console and at the rear of the console, it is difficult/awkward to plug into and I can only do it when stopped and looking directly into the console."
 besides being an awkward position, it's difficult to see"
 better place would be in center console.",USB/Aux In
 better use would have been where the door locks are located",Window Switch
 blank out, and reboot. On 2nd day of this
 blue tooth is enable on the phone but the phone and car will not see each other.",Bluetooth
 blue tooth issues. Try pairing with apple music and see how media list hangs.",Bluetooth
 bluetooth pairing for audio sometimes does not pair and disconnects.  The car dealership told me my phone is not compatible. For reference my mobile phone model is Microsoft 'LUMINA 950XL.' My only suggestion is to have it be more user friendly and compatible with other phone companies. It will connect my phone and work well for a couple of days then it would disconnect and not pair at all.",Bluetooth
 board certified Speech/Language Pathologist.  I pride myself on using conversational speech that is judged to be 100% precise and 100% intelligible by children and adults.",Voice Recognition
 body style, mileage
 both in the armrest. Can't see while driving and cord crushed by top of rest.",USB/Aux In
 both new radio",Audio
 both of which my phone easily does.",Navigation
 brake light",Not PPEC 7
 briefly, with the dealer and we need to make an appointment to take the car in to have it checked out"
 brings up names on phone that are not even close to what is requested.",Voice Recognition
 buildings or bridges. (Copied from AEN97): I have currently only experience satellite reception issues with audio system.",XM Radio
 businesses, etc. are not found when doing a search. It is about the worst search capability I have seen
 but  sometimes says it has the connection information stored but does not connect to the phone. Have to delete and reconnect.",Bluetooth
 but 'buttons' are still active.   Sometimes it is connected, but no sound comes through the sound system."
 but 10-99 are difficult to locate.  Onerous to scroll between presets and just looking at the stations available.  Cant use verbal commands unless Phone is physically connected. (Copied from AEN97): Can't use verbal commands unless phone is atZZZhed to vehicle.",Radio
 but 2018 still has issues recognizing voice commands. Luckily the Smartphone voice recognition through Apple CarPlay works as designed & intended.",Voice Recognition
 but Bluetooth does not connect or play media through car speakers. Difficult to sync, even after repeatedly disconnecting and resyncing."
 but I am not sure exactly what combination of steps got the job done.  I understand that connecting an Android system is much easier.",Bluetooth
 but I am not sure, on route 200 between montgomary county and 95
 but I am used to not having accessibility to my conZZZts.",Bluetooth
 but I am very able to communicate with native English speakers without any trouble.",Voice Recognition
 but I can use Google navigation on my phone and it correctly finds the address.",Navigation
 but I cannot call or use Spotify.",Bluetooth
 but I cannot play music with the Bluetooth option for Audio.  It may have to do with the fact that we all have phones in the car.",Bluetooth
 but I didn't feel like my questions were fully answered on how to operate it.",Navigation
 but I had absolutely no problem in these areas with my 2013 Ford Fusion.",Voice Recognition
 but I had to change from a Samsung phone to an iphone. Now the navigation is fine,but the Porsche navigation is worthless."
 but I hate it.  Also, no navigation system doesn't come with the vehicle on this model
 but I have 3 phones paired on it and it always seems to be on the wrong phone",Bluetooth
 but I have always had iPhones and MDXâ€™s.. what changed? Theyâ€™re blaming the continual IOS upgrades.",Voice Recognition
 but I have been on able to connect using Bluetooth. I know it should work, because it worked on a dealer demo ride. I just havenâ€™t Spent a lot of time trying to resolve it."
 but I have noticed that it is late by at least 4 minutes.  I know this cause my fitbit and phone are the same time, but the clock in the car is late."
 but I have to pair again - has happened maybe 3-4 times since we got the car in NOV2016 2) The old 2008 Genesis we had, could connect two phones at the same time
 but I have tried using my Apple product and an Android and the service representative told me he heard the beeping both time. The service representative told me I'd have to deal with the issue until XXC came out with a solution. I was little frustrated after making the trip out to the dealership (30mins away) 2 times so have nothing solved.",Apple Car Play
 but I have yet to schedule appointment to do so.",XM Radio
 but I haven't figured out how to get that display again.  Other functions are also obtuse.",Display
 but I haven't had time.  The system is also very slow when trying the enter a new address/location.",Navigation
 but I liked the system. in  my previous ca2014 better",Navigation
